Source,Target
1889,15362
1889,15355
1890,15385
1890,15367
1891,15349
1891,15348
1892,15354
1892,15355
2141,15355
2141,15385
1894,15385
1894,15355
1895,15374
1895,15408
1896,15354
1896,15342
1897,15355
1897,15350
1898,15385
1898,15356
1899,15348
1899,15350
1900,15385
1901,15345
1901,15342
1902,15355
1902,15349
1903,15348
1904,15348
1904,15354
1905,15342
1905,15356
1906,15348
1906,15345
1907,15431
1908,15354
1909,15342
1909,15350
1910,15376
1911,15374
1912,15345
1912,15342
1913,15350
1913,15355
2441,15355
2441,15350
1915,15342
1915,15350
1916,15408
1916,15350
1917,15381
1917,15349
1918,15362
1919,15352
1920,15355
1920,15354
1921,15362
1921,15376
1922,15385
1922,15342
1923,15342
1923,15385
1924,15432
1924,15393
1925,15350
1926,15350
1927,15356
1928,15348
1928,15349
1929,15345
1929,15349
2299,15385
2299,15342
1931,15350
1931,15349
1932,15385
2138,15354
2138,15348
1934,15348
1934,15355
2185,15355
2185,15385
1936,15349
1936,15345
13717,15344
13717,15355
1938,15345
1938,15385
1939,15348
1939,15356
1940,15349
1940,15345
1941,15356
1941,15349
1942,15385
1942,15352
1943,15385
1943,15374
1944,15374
1944,15385
1945,15385
1945,15348
1946,15355
1947,15346
1948,15349
1948,15355
1949,15355
1950,15349
1951,15346
1952,15348
1952,15356
1953,15349
1954,15385
1954,15349
1955,15348
1955,15355
1956,15349
1956,15355
1957,15344
1957,15349
2025,15350
2025,15355
1959,15351
1960,15362
1961,15345
1961,15342
1962,15348
1963,15348
1963,15350
1964,15407
1964,15349
1965,15385
1965,15349
1966,15385
1967,15385
1967,15355
1968,15341
1968,15342
1969,15342
1969,15367
1970,15350
1970,15355
1971,15341
1971,15368
1972,15345
1972,15352
1973,15351
1973,15345
1974,15349
1974,15342
1975,15433
1975,15342
1976,15358
1976,15342
1977,15419
1978,15348
1978,15355
1979,15358
1979,15374
1980,15352
1981,15349
1982,15342
1982,15350
1983,15349
1983,15408
1984,15349
11773,15342
11773,15352
1986,15348
1986,15356
1987,15355
1987,15349
1988,15352
1989,15368
1989,15345
1990,15345
1990,15355
1991,15341
1991,15342
1992,15342
1992,15341
1993,15350
1993,15355
1994,15343
1994,15429
1995,15399
1995,15354
1996,15434
1996,15349
1997,15352
1997,15349
1998,15356
1998,15355
1999,15408
2000,15367
2000,15342
2001,15342
2001,15355
2002,15344
2002,15355
2003,15342
2003,15385
13206,15342
13206,15350
2005,15362
2005,15356
2006,15348
2007,15385
2008,15356
2008,15385
2009,15435
2009,15385
2010,15345
2010,15349
2011,15344
2012,15348
2012,15350
2013,15341
2014,15348
2014,15355
2015,15350
2015,15342
2016,15385
2016,15355
2017,15349
2017,15356
2018,15349
2018,15355
2019,15349
2019,15350
2020,15350
2021,15436
2021,15349
2022,15374
2022,15356
2023,15349
2023,15355
2024,15352
2024,15348
2025,15385
2026,15342
2026,15350
2027,15349
2028,15356
2028,15355
2029,15355
2029,15385
8943,15352
8943,15342
2031,15365
2032,15350
2032,15345
2033,15355
2033,15352
2034,15385
2034,15436
2035,15349
2036,15350
2037,15344
2037,15356
2038,15362
2039,15355
2040,15355
2040,15349
2041,15343
2041,15428
2042,15366
2043,15382
2043,15374
2044,15345
2044,15350
2045,15350
2046,15345
2046,15350
2047,15348
2048,15345
2048,15349
2049,15342
2050,15385
2050,15355
2051,15385
2051,15355
2052,15385
2052,15350
2053,15349
2053,15348
2054,15359
2054,15348
2055,15345
2055,15349
2056,15345
2056,15408
2057,15355
2057,15350
2058,15355
2058,15385
2059,15355
2060,15350
2060,15356
2061,15385
2061,15348
2062,15352
2062,15374
2063,15385
2063,15349
2064,15348
2064,15349
2065,15348
2066,15350
2067,15385
2067,15436
2068,15348
2069,15362
2070,15385
2070,15350
2071,15342
2071,15350
2072,15349
2072,15355
2073,15349
2074,15385
2074,15355
2075,15348
2075,15385
2076,15349
2076,15350
2084,15385
2084,15355
9705,15355
9705,15352
2079,15349
2079,15342
2080,15348
2080,15355
2081,15374
2081,15385
2082,15348
2082,15356
2083,15349
2084,15385
2084,15355
2085,15385
2085,15355
2086,15435
2086,15385
2087,15356
2087,15385
2088,15344
2408,15355
2090,15385
2090,15349
2091,15374
2091,15385
2092,15355
2092,15350
2093,15374
2094,15385
2094,15355
2095,15348
2096,15407
2097,15385
2097,15355
2098,15362
2098,15356
2099,15349
2100,15342
2101,15349
2101,15348
2102,15349
2102,15437
2103,15362
2103,15356
2104,15368
2104,15352
2105,15349
2105,15350
2106,15385
2106,15348
2107,15345
2107,15356
2108,15385
2109,15345
2109,15342
2110,15367
2111,15358
2112,15356
2112,15385
2113,15358
2113,15413
9616,15355
2115,15349
2115,15355
9616,15348
2117,15366
2118,15350
2118,15355
2119,15385
2119,15355
2120,15382
2120,15349
2121,15348
2121,15355
2122,15385
2122,15374
2123,15348
2123,15355
2124,15349
2124,15355
2125,15348
2125,15350
2126,15385
2126,15350
2127,15385
2127,15356
2128,15355
2128,15349
2129,15354
2129,15350
2130,15341
2130,15349
2131,15359
2131,15349
2132,15362
2132,15356
2133,15355
2134,15362
2134,15350
2135,15362
2136,15349
2136,15345
2137,15342
2137,15355
2138,15354
2139,15342
2139,15349
2140,15342
2140,15385
2141,15385
2141,15355
2142,15348
2143,15342
2143,15349
2144,15382
2145,15385
2145,15349
2146,15355
2146,15349
2147,15349
2147,15385
2148,15349
2148,15348
2149,15435
2149,15385
2150,15352
2150,15342
2151,15385
2151,15355
2152,15352
2152,15349
2153,15344
2153,15355
2154,15438
2154,15395
2155,15348
2155,15342
4879,15350
4879,15342
2157,15343
2158,15362
2158,15348
2159,15342
2159,15391
2160,15366
2161,15352
2162,15350
2163,15356
2164,15355
2164,15352
2165,15433
2166,15348
2166,15356
2167,15351
2167,15391
2168,15385
2169,15349
2169,15354
2170,15356
2170,15362
14497,15352
14497,15349
2407,15342
2407,15352
2173,15348
2173,15355
2174,15355
2175,15385
2175,15355
2176,15348
2176,15385
2177,15342
2178,15344
2178,15355
2179,15355
2180,15439
2180,15355
2181,15341
2181,15348
2182,15349
2182,15348
2183,15350
2183,15352
2184,15385
2185,15385
2185,15374
2186,15349
2187,15348
2187,15385
2188,15385
2188,15355
2189,15348
2189,15385
2190,15385
2190,15374
2191,15355
2191,15385
2192,15385
2193,15349
2193,15350
2194,15354
2194,15383
2195,15356
2195,15385
2196,15349
2196,15355
2197,15349
2197,15355
2198,15385
2198,15345
2199,15354
2200,15349
2200,15350
2201,15349
2201,15355
2202,15349
2202,15356
2203,15344
2203,15355
2204,15348
2204,15385
2205,15355
9728,15355
9728,15348
2207,15345
2207,15349
2208,15342
2208,15355
2209,15352
2209,15350
2210,15342
2210,15350
2211,15356
2212,15344
2213,15385
2213,15374
2214,15351
2214,15348
2215,15349
2216,15344
2216,15356
2217,15440
2218,15348
2218,15355
2219,15385
2219,15374
2220,15355
2220,15345
2221,15349
2221,15342
2222,15385
2222,15350
2223,15349
2224,15349
2225,15342
2225,15349
2226,15385
2226,15350
2227,15349
2228,15349
2229,15352
2229,15374
2230,15349
2230,15368
2231,15348
2231,15356
2232,15385
2232,15352
2233,15385
2233,15436
2234,15349
2234,15356
2235,15385
2235,15349
2236,15344
2237,15345
2238,15408
2238,15412
2239,15350
2239,15348
2240,15362
2241,15348
2241,15355
2242,15354
2242,15374
2243,15355
2244,15355
2244,15350
2245,15355
2245,15352
2246,15385
2246,15342
2247,15355
2247,15341
2248,15350
2248,15349
2249,15385
2250,15355
2250,15345
2251,15374
2251,15352
9705,15344
9705,15350
2253,15385
2253,15349
2254,15349
2254,15385
2255,15385
2255,15374
2256,15349
2256,15350
2257,15385
2257,15374
2258,15355
2258,15348
2259,15385
2259,15355
2260,15385
2260,15355
2261,15348
2261,15385
2262,15355
2262,15350
2263,15349
2263,15342
2264,15353
2265,15349
2265,15348
2266,15348
2266,15355
2267,15342
2267,15349
2268,15356
2268,15352
2269,15385
2269,15355
2270,15385
2270,15355
2271,15355
2272,15385
2272,15355
2273,15342
2273,15350
2274,15408
2274,15349
2275,15385
2275,15355
8903,15355
2277,15436
2277,15385
2278,15348
2278,15385
2279,15355
2280,15355
2280,15350
2281,15342
2281,15355
2282,15355
2283,15385
2283,15355
2284,15348
2284,15349
2285,15432
2285,15350
2286,15355
2287,15355
2287,15356
2288,15355
2288,15348
2289,15385
2289,15348
2290,15348
2291,15344
2291,15408
2292,15385
2292,15374
2293,15348
2347,15356
2295,15355
2295,15349
2296,15362
2296,15350
2297,15350
2297,15355
2298,15344
2298,15355
2299,15349
2299,15385
2300,15351
2300,15408
2301,15385
2301,15374
2302,15349
2302,15355
2303,15385
2303,15374
2304,15355
2304,15348
2305,15349
2306,15349
2306,15408
2307,15355
2307,15385
2308,15385
2308,15355
2309,15362
2309,15441
2310,15356
2310,15345
2311,15358
2311,15361
2312,15385
2312,15374
2313,15385
2313,15352
2314,15344
2315,15349
2315,15355
2316,15349
2316,15385
2317,15349
2317,15355
2318,15348
2318,15350
2319,15385
2319,15349
2320,15342
2321,15342
2322,15349
2322,15356
2323,15345
2323,15355
2324,15355
2325,15391
2325,15355
2326,15348
2327,15350
2327,15348
2328,15349
2329,15355
2329,15349
2330,15349
2330,15350
2846,15341
2846,15355
2332,15355
2332,15385
2333,15354
2334,15374
2334,15385
2335,15350
2335,15355
2336,15356
2336,15345
2337,15348
2338,15355
2338,15345
2339,15355
2339,15350
2340,15349
2341,15349
2342,15344
2342,15350
2343,15345
2343,15349
2344,15350
2344,15355
2345,15367
2346,15342
2346,15385
2347,15342
2348,15362
2348,15345
2349,15355
2349,15342
2350,15345
2350,15349
2351,15361
2352,15342
2352,15349
2353,15349
2353,15362
2354,15354
2354,15348
2355,15350
2355,15349
2356,15345
2356,15355
2357,15341
2357,15355
2358,15345
2358,15365
2359,15342
2359,15350
2360,15345
2360,15356
2361,15367
2361,15350
2362,15342
2362,15350
2363,15359
2363,15355
2364,15350
2364,15349
2365,15342
2365,15349
2366,15352
2366,15351
2367,15358
2368,15350
2368,15342
2369,15342
2369,15383
2370,15355
2370,15341
2371,15355
2371,15350
2372,15442
2372,15345
2373,15342
2373,15354
2374,15359
2374,15346
2375,15345
2376,15345
2376,15352
2377,15342
2377,15350
2378,15345
2378,15356
2379,15342
2379,15341
2380,15349
2380,15342
2381,15352
2381,15355
5483,15355
5483,15349
2383,15346
2383,15355
2384,15355
2384,15345
2385,15341
2385,15350
2386,15349
2386,15356
2387,15349
2387,15356
2388,15344
2388,15349
2389,15348
2389,15355
2390,15374
2390,15354
2391,15342
2391,15349
9728,15374
9728,15352
2393,15362
2394,15356
2395,15355
2395,15352
2396,15348
2396,15352
2397,15349
2397,15348
2398,15385
2398,15348
2399,15355
2399,15385
2400,15362
2400,15356
2401,15362
2402,15348
2402,15355
2403,15355
2403,15342
2404,15352
2404,15350
2405,15355
2405,15352
2406,15342
2406,15355
2407,15342
2407,15355
2408,15344
2408,15356
2409,15350
2409,15352
2410,15349
2410,15352
2411,15366
2411,15364
2412,15348
2412,15355
2413,15355
2413,15348
2414,15342
2414,15350
2415,15348
2415,15350
2416,15366
2416,15358
2417,15345
2417,15349
2418,15344
2418,15349
2419,15432
2419,15349
2420,15352
2420,15345
2421,15349
2421,15354
2422,15351
2422,15349
2423,15355
2423,15350
2424,15343
2424,15341
2425,15350
2425,15342
2426,15350
2427,15343
2428,15345
2429,15427
2430,15381
2430,15342
2431,15341
2431,15345
2432,15409
2433,15432
2433,15374
2434,15352
2434,15348
2435,15345
2435,15349
2436,15352
2436,15419
2437,15345
2437,15356
2438,15359
2438,15349
2439,15345
2439,15342
2440,15345
2441,15352
2441,15356
2442,15355
2443,15350
2443,15355
2444,15355
2444,15349
2445,15355
2445,15352
2446,15345
2446,15348
2447,15342
2447,15350
2448,15345
2448,15349
2449,15361
2449,15358
2450,15352
2450,15350
2451,15388
2451,15358
2452,15345
2453,15345
2453,15350
2454,15345
2455,15344
2456,15374
2456,15436
2457,15345
2457,15356
2458,15342
2458,15349
2459,15350
2459,15349
2460,15345
2460,15348
2461,15365
2461,15368
2462,15354
2462,15367
2463,15348
2464,15355
2465,15355
2465,15350
2466,15350
2466,15342
9705,15348
9705,15350
2468,15345
2468,15435
2469,15348
2470,15366
2470,15342
2471,15341
2471,15342
2472,15355
2472,15350
2473,15342
2473,15341
2474,15341
2474,15342
2475,15342
2475,15368
2476,15362
2477,15350
2477,15352
2478,15350
2478,15341
2479,15348
2479,15355
2480,15348
2481,15349
2481,15350
2482,15350
2482,15349
2483,15342
2484,15345
2485,15350
2485,15352
2486,15362
2487,15345
2488,15341
2488,15355
2489,15362
2490,15344
2490,15359
2491,15350
2491,15345
2492,15341
2492,15350
2493,15413
2493,15349
2494,15407
2495,15349
2496,15342
2496,15341
2497,15342
2497,15349
2498,15355
2498,15342
2499,15345
2499,15352
2500,15352
2500,15443
2501,15358
2502,15358
2502,15341
2503,15342
2503,15356
2504,15355
2504,15342
2505,15393
2505,15356
2506,15349
2506,15342
2507,15444
2508,15350
2508,15355
2509,15355
2509,15345
2510,15348
2511,15374
2511,15342
2512,15352
2512,15355
2513,15341
2514,15374
2515,15342
2516,15354
2517,15342
2518,15342
2519,15358
2520,15342
2521,15445
2522,15358
2523,15341
2524,15342
2525,15446
2526,15447
2527,15354
2528,15342
2529,15345
2529,15349
2530,15374
2531,15342
2532,15365
2533,15369
2534,15445
2535,15342
2536,15342
2537,15348
2538,15374
2539,15342
2540,15348
2541,15374
2542,15342
2543,15342
2544,15392
2544,15350
2545,15341
2546,15356
2547,15448
2548,15392
2548,15385
2549,15342
2550,15351
2551,15342
2551,15366
2552,15341
2552,15342
2553,15354
2553,15358
2554,15365
2554,15343
2555,15342
2556,15342
2557,15342
2558,15342
2559,15342
2560,15342
2561,15342
6332,15342
6332,15350
7595,15348
2564,15388
2565,15362
2566,15342
2567,15354
2568,15342
2569,15341
2570,15342
2571,15342
2572,15351
12689,15366
2574,15342
2575,15348
2576,15342
2577,15342
2578,15446
2579,15351
2580,15400
2581,15342
2582,15354
2583,15369
2584,15342
2584,15341
2585,15342
2585,15445
2586,15342
2587,15392
2588,15369
2588,15342
2589,15342
2590,15342
2591,15371
2592,15345
2592,15383
2593,15350
2593,15355
2594,15429
2595,15342
2596,15395
2597,15342
2598,15356
2599,15342
2600,15388
2600,15391
2601,15341
2602,15351
2603,15351
2604,15341
2605,15392
2606,15342
2607,15342
2608,15342
2608,15350
2609,15342
2610,15351
2611,15344
2612,15342
2613,15438
2614,15342
2615,15407
2616,15369
2617,15341
2617,15345
2618,15342
2618,15369
2619,15362
2620,15351
2621,15354
2622,15443
2623,15342
2624,15342
2625,15342
2626,15342
2626,15445
2627,15392
2628,15407
2628,15345
2629,15370
2630,15391
2630,15341
2631,15354
2632,15342
2633,15446
2633,15392
2634,15342
2635,15358
2636,15342
2637,15358
10242,15443
10242,15342
2639,15342
2640,15345
4193,15354
2642,15342
2643,15356
2644,15352
2644,15350
2645,15355
2646,15356
2647,15342
2647,15341
2648,15345
2649,15351
2649,15348
2650,15352
2651,15345
2652,15345
2653,15342
2654,15374
2654,15352
2655,15355
2655,15352
2656,15342
2656,15345
2657,15374
2657,15406
2658,15342
2658,15349
2659,15345
2660,15374
8755,15435
8755,15393
2662,15349
2663,15345
2663,15350
2664,15352
2665,15358
2666,15356
2666,15351
2667,15352
2668,15429
2668,15356
2669,15342
2670,15342
2671,15356
2671,15351
2672,15352
2672,15355
2673,15356
2673,15393
2674,15374
2675,15341
2675,15342
2676,15352
2677,15342
2677,15348
2678,15374
2678,15348
2679,15374
2680,15352
2680,15357
2681,15342
2681,15345
2682,15345
